DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3031864,Perfluorooctanesulfonic acid,1763-23-1,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,Heptadecafluorooctane-1-sulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF17O3S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H,26,27,28)",C8HF17O3S,500.13,499.937494,270,1124,88,,1,324/1510,21.0,1510
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037707,Potassium perfluorobutanesulfonate,29420-49-3,LVTHXRLARFLXNR-UHFFFAOYSA-M,Potassium nonafluorobutane-1-sulfonate,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4HF9O3S.K/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16;/h(H,14,15,16);/q;+1/p-1",C4F9KO3S,338.18,337.906150,162,7,89,,1,5/887,1.0,887
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40880025,Sodium perfluorooctanoate,335-95-5,LWHQXUODFPPQTL-UHFFFAOYSA-M,Sodium pentadecafluorooctanoate,[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O2.Na/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23;/h(H,24,25);/q;+1/p-1",C8F15NaO2,436.052,435.955646,69,,46,,1,1/3,33.0,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9066388,"1,4-Dibromo-1,1,2,2-tetrafluorobutane",18599-20-7,ASHCDEYFCNWSTR-UHFFFAOYSA-N,"1,4-Dibromo-1,1,2,2-tetrafluorobutane",FC(F)(Br)C(F)(F)CCBr,"InChI=1S/C4H4Br2F4/c5-2-1-3(7,8)4(6,9)10/h1-2H2",C4H4Br2F4,287.878,285.861589,47,,58,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60381084,"Perfluoro-3,6,9-trioxaundecane-1,11-dioic acid",55621-18-6,QPFPCCRSQCFOIH-UHFFFAOYSA-N,"2,2'-{Oxybis[(1,1,2,2-tetrafluoroethane-2,1-diyl)oxy]}bis(difluoroacetic acid)",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(O)=O,"InChI=1S/C8H2F12O7/c9-3(10,1(21)22)25-5(13,14)7(17,18)27-8(19,20)6(15,16)26-4(11,12)2(23)24/h(H,21,22)(H,23,24)",C8H2F12O7,438.078,437.960890,30,,39,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1061073,Heptafluoropropyl iodide,754-34-7,XTGYEAXBNRVNQU-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-3-iodopropane",FC(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C3F7I/c4-1(5,2(6,7)8)3(9,10)11",C3F7I,295.926,295.893290,87,1,71,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20335700,Methyl perfluorohexanoate,424-18-0,NJXMLQHJFDKLKL-UHFFFAOYSA-N,Methyl undecafluorohexanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H3F11O2/c1-20-2(19)3(8,9)4(10,11)5(12,13)6(14,15)7(16,17)18/h1H3",C7H3F11O2,328.081,327.995739,36,,54,,1,5/198,3.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9075240,"3H,3H-Perfluoro-2-butanone",400-49-7,WRTVISAIMBSMEN-UHFFFAOYSA-N,"1,1,1,4,4,4-Hexafluorobutan-2-one",FC(F)(F)CC(=O)C(F)(F)F,"InChI=1S/C4H2F6O/c5-3(6,7)1-2(11)4(8,9)10/h1H2",C4H2F6O,180.049,180.000984,15,,41,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044969,Methyl perfluoro(3-(1-ethenyloxypropan-2-yloxy)propanoate),63863-43-4,OVAULROCPRKKJF-UHFFFAOYSA-N,"Methyl 2,2,3,3-tetrafluoro-3-({1,1,1,2,3,3-hexafluoro-3-[(trifluoroethenyl)oxy]propan-2-yl}oxy)propanoate",COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,"InChI=1S/C9H3F13O4/c1-24-4(23)5(13,14)8(19,20)26-6(15,7(16,17)18)9(21,22)25-3(12)2(10)11/h1H3",C9H3F13O4,422.098,421.982375,56,,36,,1,42/467,9.0,467
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20379427,2-Iodoperfluorobutane,375-51-9,FBJVLVWUMYWJMY-UHFFFAOYSA-N,"1,1,1,2,2,3,4,4,4-Nonafluoro-3-iodobutane",FC(F)(F)C(F)(F)C(F)(I)C(F)(F)F,"InChI=1S/C4F9I/c5-1(6,3(8,9)10)2(7,14)4(11,12)13",C4F9I,345.934,345.890100,31,,47,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1073365,"2,2,2-Trifluoroethyl triflate",6226-25-1,RTMMSCJWQYWMNK-UHFFFAOYSA-N,"2,2,2-Trifluoroethyl trifluoromethanesulfonate",FC(F)(F)COS(=O)(=O)C(F)(F)F,"InChI=1S/C3H2F6O3S/c4-2(5,6)1-12-13(10,11)3(7,8)9/h1H2",C3H2F6O3S,232.1,231.962884,23,,114,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059882,Ethyl perfluorobutanoate,356-27-4,JVHJRIQPDBCRRE-UHFFFAOYSA-N,Ethyl heptafluorobutanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H5F7O2/c1-2-15-3(14)4(7,8)5(9,10)6(11,12)13/h2H2,1H3",C6H5F7O2,242.093,242.017777,64,,70,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70379917,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononanoic acid",27854-30-4,AAEJJSZYNKXKSW-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononanoic acid",OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9H5F13O2/c10-4(11,2-1-3(23)24)5(12,13)6(14,15)7(16,17)8(18,19)9(20,21)22/h1-2H2,(H,23,24)",C9H5F13O2,392.116,392.008196,40,,41,,1,19/461,4.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70379255,"1H,1H-Heptafluorobutyl triflate",6401-01-0,NFLLLSBGBGDVEO-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutyl trifluoromethanesulfonate",FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,"InChI=1S/C5H2F10O3S/c6-2(7,3(8,9)4(10,11)12)1-18-19(16,17)5(13,14)15/h1H2",C5H2F10O3S,332.11,331.956497,26,,37,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20396477,"1H,1H,3H-Perfluoropropyl triflate",6401-02-1,OSWSZHMBICDPQH-UHFFFAOYSA-N,"2,2,3,3-Tetrafluoropropyl trifluoromethanesulfonate",FC(F)C(F)(F)COS(=O)(=O)C(F)(F)F,"InChI=1S/C4H3F7O3S/c5-2(6)3(7,8)1-14-15(12,13)4(9,10)11/h2H,1H2",C4H3F7O3S,264.11,263.969112,24,,41,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3031860,Perfluorodecanoic acid,335-76-2,PCIUEQPBYFRTEM-UHFFFAOYSA-N,Nonadecafluorodecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10HF19O2/c11-2(12,1(30)31)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)29/h(H,30,31)",C10HF19O2,514.086,513.967314,242,151,77,,1,317/1075,29.0,1075
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60394033,"Tris(2,2,2-trifluoroethyl) borate",659-18-7,DIEXQJFSUBBIRP-UHFFFAOYSA-N,"Tris(2,2,2-trifluoroethyl) borate",FC(F)(F)COB(OCC(F)(F)F)OCC(F)(F)F,"InChI=1S/C6H6BF9O3/c8-4(9,10)1-17-7(18-2-5(11,12)13)19-3-6(14,15)16/h1-3H2",C6H6BF9O3,307.91,308.026628,18,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00190950,6:1 Fluorotelomer alcohol,375-82-6,STLNAVFVCIRZLL-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H3F13O/c8-2(9,1-21)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h21H,1H2",C7H3F13O,350.079,349.997631,56,,52,,1,52/461,11.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70334445,"Perfluoro-2,3-dimethylbutane",354-96-1,NBQYGIPVNCVJJP-UHFFFAOYSA-N,"1,1,1,2,3,4,4,4-Octafluoro-2,3-bis(trifluoromethyl)butane",FC(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C6F14/c7-1(3(9,10)11,4(12,13)14)2(8,5(15,16)17)6(18,19)20",C6F14,338.044,337.977644,33,,22,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8047553,Perfluoroundecanoic acid,2058-94-8,SIDINRCMMRKXGQ-UHFFFAOYSA-N,Henicosafluoroundecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11HF21O2/c12-2(13,1(33)34)3(14,15)4(16,17)5(18,19)6(20,21)7(22,23)8(24,25)9(26,27)10(28,29)11(30,31)32/h(H,33,34)",C11HF21O2,564.093,563.964121,189,13,71,,1,257/1123,23.0,1123
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4059966,2:1 Fluorotelomer alcohol,422-05-9,PSQZJKGXDGNDFP-UHFFFAOYSA-N,"2,2,3,3,3-Pentafluoropropan-1-ol",OCC(F)(F)C(F)(F)F,"InChI=1S/C3H3F5O/c4-2(5,1-9)3(6,7)8/h9H,1H2",C3H3F5O,150.048,150.010406,85,3,105,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8031865,Perfluorooctanoic acid,335-67-1,SNGREZUHAYWORS-UHFFFAOYSA-N,Pentadecafluorooctanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)",C8HF15O2,414.07,413.973702,315,1179,139,6,1,133/1396,10.0,1396
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40377687,"Methyl perfluoro-3,6-dioxaheptanoate",39187-41-2,NDRNDAZKCQFBST-UHFFFAOYSA-N,"Methyl difluoro[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]acetate",COC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,"InChI=1S/C6H3F9O4/c1-17-2(16)3(7,8)18-4(9,10)5(11,12)19-6(13,14)15/h1H3",C6H3F9O4,310.072,309.988762,25,,28,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3059927,Hexafluoroamylene glycol,376-90-9,IELVMUPSWDZWSD-UHFFFAOYSA-N,"2,2,3,3,4,4-Hexafluoropentane-1,5-diol",OCC(F)(F)C(F)(F)C(F)(F)CO,"InChI=1S/C5H6F6O2/c6-3(7,1-12)5(10,11)4(8,9)2-13/h12-13H,1-2H2",C5H6F6O2,212.091,212.027198,76,,74,,1,8/496,2.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10190946,Perfluorobutyraldehyde,375-02-0,IQJZGNJYXIIMGP-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutanal",FC(F)(F)C(F)(F)C(F)(F)C=O,"InChI=1S/C4HF7O/c5-2(6,1-12)3(7,8)4(9,10)11/h1H",C4HF7O,198.04,197.991562,48,,46,,1,1/198,1.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70292859,2-(4H-Perfluorobutyl)-2-propanol,2673-15-6,RTFCOQNRRQBMIT-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6-Octafluoro-2-methylhexan-2-ol",CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C7H8F8O/c1-4(2,16)6(12,13)7(14,15)5(10,11)3(8)9/h3,16H,1-2H3",C7H8F8O,260.127,260.044740,23,,22,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3068465,"1H,1H-Perfluoropropyl methacrylate",45115-53-5,CLISWDZSTWQFNX-UHFFFAOYSA-N,"2,2,3,3,3-Pentafluoropropyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(F)(F)C(F)(F)F,"InChI=1S/C7H7F5O2/c1-4(2)5(13)14-3-6(8,9)7(10,11)12/h1,3H2,2H3",C7H7F5O2,218.123,218.036620,42,,55,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046516,Flurothyl,333-36-8,KGPPDNUWZNWPSI-UHFFFAOYSA-N,"1,1,1-Trifluoro-2-(2,2,2-trifluoroethoxy)ethane",FC(F)(F)COCC(F)(F)F,"InChI=1S/C4H4F6O/c5-3(6,7)1-11-2-4(8,9)10/h1-2H2",C4H4F6O,182.065,182.016634,81,289,89,,1,3/277,1.0,277
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20375106,"Perfluoro-3,6-dioxaoctane-1,8-dioic acid",55621-21-1,PXMYQUXWTLQKLL-UHFFFAOYSA-N,"2,2'-[(1,1,2,2-Tetrafluoroethane-1,2-diyl)bis(oxy)]bis(difluoroacetic acid)",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(O)=O,"InChI=1S/C6H2F8O6/c7-3(8,1(15)16)19-5(11,12)6(13,14)20-4(9,10)2(17)18/h(H,15,16)(H,17,18)",C6H2F8O6,322.063,321.972363,33,,34,,2,1/506,0.0,506
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5075236,"1H,1H,5H-Perfluoropentyl acrylate",376-84-1,WISUNKZXQSKYMR-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5-Octafluoropentyl prop-2-enoate",FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"InChI=1S/C8H6F8O2/c1-2-4(17)18-3-6(11,12)8(15,16)7(13,14)5(9)10/h2,5H,1,3H2",C8H6F8O2,286.121,286.024005,44,,64,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50880192,"2H-Perfluoro-5-methyl-3,6-dioxanonane",3330-14-1,PYSYKOPZHYNYSZ-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-3-{[1,1,1,2,3,3-hexafluoro-3-(1,2,2,2-tetrafluoroethoxy)propan-2-yl]oxy}propane",FC(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,"InChI=1S/C8HF17O2/c9-1(2(10,11)12)26-8(24,25)4(15,6(19,20)21)27-7(22,23)3(13,14)5(16,17)18/h1H",C8HF17O2,452.067,451.970508,50,,46,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30175730,"4H,4H-Perfluoro-6,6-dimethylheptane-3,5-dione",2145-68-8,FTTQCEGWFGHNDU-UHFFFAOYSA-N,"1,1,1,2,2-Pentafluoro-6,6-dimethylheptane-3,5-dione",CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)F,"InChI=1S/C9H11F5O2/c1-7(2,3)5(15)4-6(16)8(10,11)9(12,13)14/h4H2,1-3H3",C9H11F5O2,246.177,246.067920,37,,47,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30235040,Perfluoro(2-bromoethoxy)ethene,85737-06-0,ZPYGRBTUNITHKJ-UHFFFAOYSA-N,"1-(2-Bromo-1,1,2,2-tetrafluoroethoxy)-1,2,2-trifluoroethene",FC(F)=C(F)OC(F)(F)C(F)(F)Br,"InChI=1S/C4BrF7O/c5-3(9,10)4(11,12)13-2(8)1(6)7",C4BrF7O,276.936,275.902075,38,,48,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60190951,1-H-Perfluorodecane,375-97-3,DSNMEFYRPYNWJJ-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Henicosafluorodecane",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10HF21/c11-1(12)2(13,14)3(15,16)4(17,18)5(19,20)6(21,22)7(23,24)8(25,26)9(27,28)10(29,30)31/h1H",C10HF21,520.084,519.974291,41,,41,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8031863,Perfluorononanoic acid,375-95-1,UZUFPBIDKMEQEQ-UHFFFAOYSA-N,Heptadecafluorononanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9HF17O2/c10-2(11,1(27)28)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)9(24,25)26/h(H,27,28)",C9HF17O2,464.078,463.970508,237,16,94,,1,277/1124,25.0,1124
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7060332,(Perfluorobutyryl)-2-thenoylmethane,559-94-4,QHOQGOZSTQAYRH-UHFFFAOYSA-N,"4,4,5,5,6,6,6-Heptafluoro-1-(thiophen-2-yl)hexane-1,3-dione",FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,"InChI=1S/C10H5F7O2S/c11-8(12,9(13,14)10(15,16)17)7(19)4-5(18)6-2-1-3-20-6/h1-3H,4H2",C10H5F7O2S,322.2,321.989848,45,,49,,1,181/508,36.0,508
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40381269,3-(Perfluorobutyl)-1-propanol,83310-97-8,OVBNEUIFHDEQHD-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,7-Nonafluoroheptan-1-ol",OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H7F9O/c8-4(9,2-1-3-17)5(10,11)6(12,13)7(14,15)16/h17H,1-3H2",C7H7F9O,278.118,278.035318,31,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90880156,"1-Iodo-1H,1H,2H,2H-perfluorononane",2043-52-9,QVTHRDRXTVTNEK-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7-Pentadecafluoro-9-iodononane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,"InChI=1S/C9H4F15I/c10-3(11,1-2-25)4(12,13)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)24/h1-2H2",C9H4F15I,524.012,523.911820,42,,28,,1,22/497,4.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60654260,"1,1-bis(Trifluoromethyl)methoxy-2-ethanol",63693-13-0,HBEFIVLAGLFQET-UHFFFAOYSA-N,"2-[(1,1,1,3,3,3-Hexafluoropropan-2-yl)oxy]ethan-1-ol",OCCOC(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H6F6O2/c6-4(7,8)3(5(9,10)11)13-2-1-12/h3,12H,1-2H2",C5H6F6O2,212.091,212.027198,16,,19,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059974,Perfluorodecyl iodide,423-62-1,UDWBMXSQHOHKOI-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Henicosafluoro-10-iododecane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C10F21I/c11-1(12,3(15,16)5(19,20)7(23,24)9(27,28)29)2(13,14)4(17,18)6(21,22)8(25,26)10(30,31)32",C10F21I,645.981,645.870940,74,,72,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10171538,"1H,1H,9H-perfluorononyl methacrylate",1841-46-9,XAENZTGUQXVFPQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C13H8F16O2/c1-4(2)5(30)31-3-7(16,17)9(20,21)11(24,25)13(28,29)12(26,27)10(22,23)8(18,19)6(14)15/h6H,1,3H2,2H3",C13H8F16O2,500.179,500.026880,44,,47,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4059881,Methyl perfluorobutanoate,356-24-1,MRPUVAKBXDBGJQ-UHFFFAOYSA-N,Methyl heptafluorobutanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H3F7O2/c1-14-2(13)3(6,7)4(8,9)5(10,11)12/h1H3",C5H3F7O2,228.066,228.002126,79,1,69,,1,1/198,1.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10379355,3-(Perfluoro-2-butyl)propanoic acid,239463-95-7,IYOGFVCBZQWDQL-UHFFFAOYSA-N,"4,5,5,6,6,6-Hexafluoro-4-(trifluoromethyl)hexanoic acid",OC(=O)CCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,"InChI=1S/C7H5F9O2/c8-4(6(11,12)13,2-1-3(17)18)5(9,10)7(14,15)16/h1-2H2,(H,17,18)",C7H5F9O2,292.101,292.014583,21,,30,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60892443,Sodium perfluorodecanesulfonate,2806-15-7,ULYIJZHWHDXAMG-UHFFFAOYSA-M,Sodium henicosafluorodecane-1-sulfonate,[Na+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10HF21O3S.Na/c11-1(12,3(15,16)5(19,20)7(23,24)9(27,28)29)2(13,14)4(17,18)6(21,22)8(25,26)10(30,31)35(32,33)34;/h(H,32,33,34);/q;+1/p-1",C10F21NaO3S,622.12,621.913051,30,,8,,1,68/460,15.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80382073,(Perfluorooctyl)propyl acetate,150225-00-6,SMQMUBNEBGDJAY-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecyl acetate",CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C13H9F17O2/c1-5(31)32-4-2-3-6(14,15)7(16,17)8(18,19)9(20,21)10(22,23)11(24,25)12(26,27)13(28,29)30/h2-4H2,1H3",C13H9F17O2,520.186,520.033108,29,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60377826,"1H,1H-Perfluoropentylamine",355-27-1,SUNUNYBGDFIAME-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,5-Nonafluoropentan-1-amine",NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H4F9N/c6-2(7,1-15)3(8,9)4(10,11)5(12,13)14/h1,15H2",C5H4F9N,249.08,249.020003,33,,36,,1,3/496,1.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00223797,Dichloromethyl((perfluorohexyl)ethyl)silane,73609-36-6,VBDMVWQNRXVEGC-UHFFFAOYSA-N,"Dichloro(methyl)(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane",C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9H7Cl2F13Si/c1-25(10,11)3-2-4(12,13)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)24/h2-3H2,1H3",C9H7Cl2F13Si,461.12,459.948648,47,,37,,1,15/460,3.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0073168,"Methyl 3,3,3-trifluoro-2-(trifluoromethyl)propionate",360-54-3,JGGBVFLRNNDHCM-UHFFFAOYSA-N,"Methyl 3,3,3-trifluoro-2-(trifluoromethyl)propanoate",COC(=O)C(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H4F6O2/c1-13-3(12)2(4(6,7)8)5(9,10)11/h2H,1H3",C5H4F6O2,210.075,210.011548,23,,56,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50381992,"Bis(1H,1H-perfluoropropyl)amine",883498-76-8,GFCAENPEZRYHBS-UHFFFAOYSA-N,"2,2,3,3,3-Pentafluoro-N-(2,2,3,3,3-pentafluoropropyl)propan-1-amine",FC(F)(F)C(F)(F)CNCC(F)(F)C(F)(F)F,"InChI=1S/C6H5F10N/c7-3(8,5(11,12)13)1-17-2-4(9,10)6(14,15)16/h17H,1-2H2",C6H5F10N,281.097,281.026231,24,,31,,2,7/496,1.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7061982,Perfluoromethylcyclopentane,1805-22-7,BCNXQFASJTYKDJ-UHFFFAOYSA-N,Nonafluoro(trifluoromethyl)cyclopentane,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C6F12/c7-1(6(16,17)18)2(8,9)4(12,13)5(14,15)3(1,10)11",C6F12,300.047,299.980838,77,2,48,,1,0/162,0.0,162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60377821,4:4 Fluorotelomer alcohol,3792-02-7,FROXCSGRCWYTIE-UHFFFAOYSA-N,"5,5,6,6,7,7,8,8,8-Nonafluorooctan-1-ol",OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H9F9O/c9-5(10,3-1-2-4-18)6(11,12)7(13,14)8(15,16)17/h18H,1-4H2",C8H9F9O,292.145,292.050968,32,,31,,2,4/505,1.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5030030,Perfluorobutanesulfonic acid,375-73-5,JGTNAGYHADQMCM-UHFFFAOYSA-N,Nonafluorobutane-1-sulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4HF9O3S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h(H,14,15,16)",C4HF9O3S,300.09,299.950269,194,136,97,,1,8/504,2.0,504
